player_id,firstName,lastName,college,hgt,retiredYear,numDaysFreeAgent,ptModifier,gamesUntilTradable,imgURL,born_year,born_loc,contract_amount,contract_exp,draft_round,draft_pick,draft_tid,draft_year,draft_originalTid,draft_pot,draft_ovr,draft_skills,injury_type,injury_gamesRemaining,moodTraits,relatives_count,draft_dpid
7864,Stase,Butkevicius,,73,1984,120,1,0,,1953,Lithuania,1200,1984,1,29,3,1973,3,60,32,[],Healthy,0,W,0,6247
7923,Sylvia,Cooley,North Carolina,76,1984,120,1,0,,1955,"California, USA",1200,1984,1,25,17,1974,17,60,26,[],Healthy,0,"F,W",0,6325
7924,Kalani,Kitchens,Holy Cross,66,1984,120,1,0,,1954,"Texas, USA",1200,1984,1,18,27,1974,27,59,37,[],Healthy,0,L,0,6335
7933,Vesna,Sljivancanin,,76,1984,120,1,0,,1954,Serbia,1200,1984,1,19,22,1974,22,60,35,[],Healthy,0,"F,W",0,6330
7983,Aisha,Morgan,Rutgers,74,1984,120,1,0,,1956,"Arkansas, USA",1200,1984,1,6,9,1975,9,65,38,[],Healthy,0,L,0,6381
8004,Dymond,Bonds,Oklahoma,77,1984,120,1,0,,1955,"Pennsylvania, USA",1200,1984,1,10,4,1975,4,66,36,[],Healthy,0,"F,L",0,6376
8019,Tamara,Alexander Jr.,St. John's,73,1984,120,1,11,,1954,"Alabama, USA",1200,1984,1,28,12,1975,12,57,36,[],Healthy,0,"$,W",1,6384
8046,Nicola,Johnson-Fisher,,75,1984,120,1,0,,1957,England,1200,1984,1,19,10,1976,10,62,34,[],Healthy,0,"$,F",0,6446
8054,Crystal,Watts,Villanova,72,1984,120,1,0,,1957,"Colorado, USA",1200,1984,1,11,5,1976,24,63,37,[],Healthy,0,"F,L",0,6460
8104,Slavka,Martinović,,69,1984,120,1,0,,1954,Montenegro,1200,1984,1,14,14,1976,14,60,49,[],Healthy,0,"$,L",0,6450
8116,Alex,Blakely,Florida State,67,1984,120,1,0,,1958,"New York, USA",1200,1984,1,24,18,1977,18,60,29,[],Healthy,0,F,0,6518
8117,Taylor,Brown,Oregon,76,1984,120,1,0,,1958,"New York, USA",1200,1984,1,19,31,1977,31,61,32,[],Healthy,0,F,0,6531
8119,Lisa,Fields,Marquette,75,1984,120,1,0,,1958,"Indiana, USA",1200,1984,1,13,20,1977,20,63,36,[],Healthy,0,"$,F",0,6520
8126,Janice,Thomas,Manhattan,75,1984,120,1,14,,1958,"Alaska, USA",1200,1984,1,31,16,1977,16,59,32,[],Healthy,0,L,0,6516
8128,Essence,Lubin,Tulsa,75,1984,120,1,0,,1958,"New Jersey, USA",1200,1984,1,18,21,1977,22,62,29,[],Healthy,0,"$,W",0,6522
8155,Wendi,Baeza,Syracuse,75,1984,120,1,0,,1957,"Ohio, USA",1200,1984,1,26,7,1977,7,57,35,[],Healthy,0,"F,L",0,6507
8172,Shey,Dunn,Detroit Mercy,68,1984,120,1,0,,1956,"Washington, USA",1200,1984,1,4,9,1977,28,64,50,"['3', 'Ps']",Healthy,0,"$,L",0,6528
8237,Catherine,Lemaitre,,76,1984,120,1,0,,1958,France,1200,1984,1,9,15,1978,15,66,37,[],Healthy,0,$,0,6579
8239,Kimberly,Sims,Purdue,73,1984,120,1,0,,1958,"South Carolina, USA",1200,1984,1,30,3,1978,3,57,30,[],Healthy,0,L,0,6567
8328,Angela,Johnson,Louisiana Tech,69,1984,120,1,0,,1957,"Georgia, USA",1200,1984,1,30,29,1979,29,56,42,[],Healthy,0,L,0,6657
7246,Bernice,LaFrance,Seton Hall,73,1985,120,1,14,,1946,"Nebraska, USA",1200,1985,1,13,12,1965,12,65,33,[],Healthy,0,L,0,5744
7247,Andrea,Porchia,,73,1985,90,1,0,,1946,"North Carolina, USA",1200,1985,1,11,12,1965,4,66,41,[],Healthy,0,L,0,5736
7362,Elena,Wilson,Florida State,67,1985,120,1,0,,1948,"Maine, USA",1200,1985,1,7,4,1967,4,65,39,['Ps'],Healthy,0,"F,L",0,5864
7394,Erin,McCray,Virginia,75,1985,85,1,0,,1948,"Florida, USA",1200,1985,1,3,6,1967,15,63,34,[],Healthy,0,"F,L",0,5875
7524,Chucky,Lewis,Memphis,69,1985,120,1,0,,1950,"Illinois, USA",1200,1985,1,9,2,1969,2,62,40,[],Healthy,0,W,0,5990
7548,Angela,Palumbo,,69,1985,120,1,0,,1950,Italy,1200,1985,1,12,21,1969,21,63,37,[],Healthy,0,"$,W",0,6009
7587,Kia,Cuellar,Tulsa,85,1985,120,1,14,,1951,"Wisconsin, USA",1200,1985,1,3,4,1970,16,72,45,"['Di', 'Po', 'R']",Healthy,0,L,0,6068
7594,Toccara,Barr Jr.,Loyola Chicago,73,1985,120,1,0,,1951,"Florida, USA",1200,1985,1,13,14,1970,15,63,35,[],Healthy,0,"L,W",2,6067
7603,Shyra,Gray,Texas Tech,68,1985,120,1,0,,1951,"Texas, USA",1200,1985,1,15,16,1970,1,65,30,[],Healthy,0,"F,W",0,6053
7619,Michelle,Nunn,Pittsburgh,75,1985,120,1,0,,1951,"Massachusetts, USA",1200,1985,1,28,28,1970,28,61,32,[],Healthy,0,"$,F",0,6080
7645,Vasiliki,Kakiousis,,76,1985,120,1,0,,1949,Greece,1200,1985,1,25,3,1970,3,58,40,[],Healthy,0,L,0,6055
7709,Veronica,Bonner,Memphis,69,1985,120,1,0,,1951,"California, USA",1200,1985,1,2,7,1971,7,68,52,"['A', 'B', 'Dp']",Healthy,0,W,0,6123
7798,Eugenia,Lewis,Kansas,68,1985,120,1,0,,1951,"North Carolina, USA",1200,1985,1,3,19,1972,19,68,55,[],Healthy,0,"F,L",0,6199
7803,Katie,Toney,Creighton,72,1985,90,1,0,,1950,"Kentucky, USA",1200,1985,1,11,10,1972,31,60,47,['B'],Healthy,0,"L,W",0,6211
7863,Hannah,Calloway,Clemson,75,1985,120,1,0,,1953,"Iowa, USA",1200,1985,1,11,29,1973,29,64,44,[],Healthy,0,L,0,6273
7873,Robin,Levy,Kentucky,76,1985,120,1,0,,1952,"Colorado, USA",1200,1985,1,5,21,1973,21,66,52,[],Healthy,0,$,0,6265
7912,Katie,Jones,Syracuse,79,1985,120,1,0,,1955,"Michigan, USA",1200,1985,1,22,19,1974,19,58,33,[],Healthy,0,L,0,6327
7940,Kelsey,Iverson,Grambling State,71,1985,120,1,0,,1954,"Maryland, USA",1200,1985,1,29,3,1974,3,59,33,[],Healthy,0,L,0,6311
7944,Helen,Robinson,William & Mary,76,1985,120,1,14,,1953,"Connecticut, USA",1200,1985,1,10,14,1974,14,63,47,[],Healthy,0,"F,W",0,6322
7947,Nicole,Patterson,Providence,67,1985,120,1,0,,1953,"California, USA",1200,1985,1,4,15,1974,15,66,53,['3'],Healthy,0,"L,W",0,6323
8011,Debbie,Penn,Illinois,69,1985,120,1,0,,1955,"Florida, USA",1200,1985,1,3,15,1975,15,70,50,['Ps'],Healthy,0,"F,L",0,6387
8058,LaCharlotte,Frazier,Houston,75,1985,120,1,0,,1957,"Florida, USA",1200,1985,1,27,17,1976,17,61,29,[],Healthy,0,L,0,6453
8120,Mfon,Jeanpierre,Memphis,75,1985,120,1,0,,1958,"Tennessee, USA",1200,1985,1,29,3,1977,3,59,31,[],Healthy,0,"$,F",0,6503
8149,Kristin,Gaddis,Georgia,71,1985,120,1,0,,1957,"Minnesota, USA",1200,1985,1,11,2,1977,15,66,40,[],Healthy,0,L,0,6515
8157,Megan,Williams,,77,1985,120,1,0,,1957,"New Jersey, USA",1200,1985,1,5,15,1977,9,66,47,[],Healthy,0,"L,W",0,6509
8165,Val,Barr,Kentucky,72,1985,120,1,14,,1957,"Florida, USA",1200,1985,1,3,30,1977,30,69,47,[],Healthy,0,F,2,6530
8188,Stacy,Shelley,Yale,68,1985,120,1,0,,1959,"Vermont, USA",1200,1985,1,14,13,1978,13,62,35,[],Healthy,0,F,0,6577
8194,Tonya,Palmer,Pepperdine,70,1985,120,1,0,,1959,"Virginia, USA",1200,1985,1,11,10,1978,10,64,29,[],Healthy,0,F,0,6574
8198,Sonja,Blaylock,Fresno State,67,1985,120,1,0,,1959,"Illinois, USA",1200,1985,1,10,1,1978,1,63,35,[],Healthy,0,W,0,6565
8220,Jessica,Jackson,Michigan,74,1985,120,1,14,,1959,"Florida, USA",1200,1985,1,27,0,1978,0,60,32,[],Healthy,0,"$,F",0,6564
7568,Anne,Kapalanga,Virginia,84,1986,89,1,14,,1948,"Quebec, Canada",1200,1986,1,2,25,1969,25,72,61,"['Di', 'Po', 'R']",Healthy,0,L,0,6013
7629,Heather,Cotton,Liberty,73,1985,0,1,0,,1950,"Texas, USA",8490,1986,1,5,21,1970,21,67,47,[],Healthy,0,F,0,6073
7634,Monique,Schmidt,Tulsa,80,1986,119,1,14,,1950,"Arizona, USA",1200,1986,1,32,12,1970,12,59,37,[],Healthy,0,L,0,6064
7738,Francisca,Laguna,,75,1986,119,1,0,,1953,Spain,1200,1986,1,4,7,1972,7,70,46,[],Healthy,0,L,0,6187
7752,Keisha,Wilkinson,Cincinnati,73,1986,119,1,0,,1953,"Wisconsin, USA",1200,1986,1,23,7,1972,18,59,30,[],Healthy,0,"L,W",0,6198
7782,Natasha,Herrera,Colgate,75,1986,119,1,13,,1952,"New York, USA",1200,1986,1,21,16,1972,17,63,31,[],Healthy,0,"$,F",0,6197
7816,Sabrina,Taylor,Marist,70,1986,119,1,0,,1954,"Georgia, USA",1200,1986,1,17,17,1973,17,63,33,[],Healthy,0,W,0,6261
7858,Shannon,Johnson,Oregon State,72,1986,119,1,0,,1953,"New York, USA",1200,1986,1,7,25,1973,26,65,45,[],Healthy,0,$,0,6270
7886,Britany,Nelson,UNLV,78,1986,119,1,0,,1955,"Illinois, USA",1200,1986,1,6,4,1974,4,67,41,['R'],Healthy,0,"$,F",0,6312
7963,Jordin,Kupper,Boston College,70,1986,119,1,0,,1956,"California, USA",1200,1986,1,16,23,1975,23,64,35,[],Healthy,0,"F,L",1,6395
7971,Monique,Campbell,Clemson,68,1986,119,1,0,,1956,"Arkansas, USA",1200,1986,1,8,11,1975,19,63,33,[],Healthy,0,W,0,6391
7987,Vanessa,Miller,Rice,75,1986,119,1,0,,1956,"Florida, USA",1200,1986,1,7,24,1975,5,65,36,[],Healthy,0,W,0,6377
8020,Brandi,Newsome,Maryland,78,1986,119,1,0,,1954,"California, USA",1200,1986,1,4,10,1975,10,63,44,['R'],Healthy,0,F,0,6382
8036,Brittney,Sawyer,Arizona State,68,1986,119,1,0,,1957,"Michigan, USA",1200,1986,1,7,30,1976,30,64,37,[],Healthy,0,F,0,6466
8083,Diane,Matthew,LSU,72,1986,119,1,0,,1956,"Georgia, USA",1200,1986,1,5,29,1976,29,65,44,[],Healthy,0,$,0,6465
8101,Tynesha,Bican,Wyoming,75,1986,119,1,0,,1955,"Colorado, USA",1200,1986,1,31,3,1976,3,59,36,[],Healthy,0,L,0,6439
8111,Angel,Lawson,Colorado,75,1986,119,1,0,,1958,"Illinois, USA",1200,1986,1,16,27,1977,23,60,34,[],Healthy,0,L,0,6523
8130,Laura,Maddox,UNLV,75,1986,119,1,0,,1958,"Ohio, USA",1200,1986,1,23,4,1977,4,62,33,[],Healthy,0,"$,L",0,6504
8147,Chloe,Davis,Iowa State,70,1986,119,1,0,,1958,"Nebraska, USA",1200,1986,1,30,8,1977,8,59,33,[],Healthy,0,W,0,6508
8173,Erica,Stewart,UCLA,73,1986,119,1,0,,1956,"South Carolina, USA",1200,1986,1,10,14,1977,14,65,46,[],Healthy,0,W,0,6514
8225,Desanka,Radulović,,79,1986,119,1,14,,1958,Montenegro,1200,1986,1,15,24,1978,24,61,41,[],Healthy,0,"L,W",0,6588
8234,Sparkle,Carr,Houston Baptist,71,1986,119,1,0,,1958,"Texas, USA",1200,1986,1,31,25,1978,25,58,33,[],Healthy,0,"F,L",0,6589
8253,Ashley,Hines,UC Santa Barbara,71,1986,119,1,0,,1956,"New York, USA",1200,1986,1,5,14,1978,14,61,48,[],Healthy,0,L,0,6578
8257,Layshia,Booker,Stanford,73,1986,119,1,0,,1956,"Tennessee, USA",1200,1986,1,12,6,1978,6,57,46,['A'],Healthy,0,F,0,6570
8270,Brittainey,Gay,Texas A&M,75,1986,119,1,0,,1960,"New Hampshire, USA",1200,1986,1,21,7,1979,21,62,34,[],Healthy,0,"F,W",0,6649
8274,Charisse,Johnson,Colorado,72,1986,119,1,0,,1960,"Massachusetts, USA",1200,1986,1,24,18,1979,18,64,34,[],Healthy,0,"L,W",0,6646
8287,Tiffany,Whitley,George Mason,72,1986,119,1,14,,1960,"Oregon, USA",1200,1986,1,19,25,1979,25,65,33,[],Healthy,0,$,0,6653
8290,Rebecca,McGee,St. John's,74,1986,89,1,0,,1960,"Mississippi, USA",1200,1986,1,17,5,1979,5,66,32,[],Healthy,0,"F,L",0,6633
8294,Heather,Barnes,,66,1986,119,1,14,,1960,"Georgia, USA",1200,1986,1,16,4,1979,4,63,33,[],Healthy,0,W,0,6632
8388,Shannon,Smith,Stanford,71,1986,119,1,0,,1960,"Indiana, USA",1200,1986,1,17,6,1980,6,56,36,[],Healthy,0,F,0,6698
7436,Tanisha,Martin,Alabama State,76,1987,119,1,0,,1949,"Massachusetts, USA",1200,1987,1,1,24,1968,24,75,51,[],Healthy,0,L,0,5948
7586,Amy,Jones,Notre Dame,75,1987,0,1,0,,1951,"Maryland, USA",16650,1987,1,2,0,1970,0,70,46,[],Healthy,0,L,0,6052
7611,Shay,Blake,Seton Hall,75,1987,0,1,0,,1951,"California, USA",22190,1987,1,18,18,1970,18,59,35,[],Healthy,0,"$,W",0,6070
7673,Michelle,Tillman,Georgia Tech,74,1987,119,1,0,,1952,"Indiana, USA",1200,1987,1,12,24,1971,24,64,33,[],Healthy,0,W,0,6140
7694,Markeisha,Williams,Notre Dame,75,1987,89,1,14,,1952,"Missouri, USA",1200,1987,1,14,27,1971,27,63,34,[],Healthy,0,"$,W",0,6143
7822,Angel,Uhatafe,Oklahoma State,74,1987,119,1,0,,1954,"New Jersey, USA",1200,1987,1,30,2,1973,2,59,31,[],Healthy,0,F,0,6246
7828,DeMya,Downing,Saint Joseph's (PA),70,1987,119,1,0,,1954,"California, USA",1200,1987,1,27,6,1973,6,54,28,[],Healthy,0,W,0,6250
7837,Jordan,Williams,North Carolina,78,1987,119,1,0,,1954,"Massachusetts, USA",1200,1987,1,15,31,1973,10,64,38,[],Healthy,0,$,0,6254
8005,Jessica,Maloney,LSU,74,1987,119,1,0,,1955,"California, USA",1200,1987,1,15,18,1975,18,62,38,[],Healthy,0,"F,W",0,6390
8037,Milka,Kovacevic,,67,1987,119,1,0,,1957,Bosnia and Herzegovina,1200,1987,1,24,9,1976,0,60,33,[],Healthy,0,"$,F",0,6436
8053,Nyree,Hughes,North Carolina State,73,1987,119,1,14,,1957,"Illinois, USA",1200,1987,1,12,26,1976,26,64,36,[],Healthy,0,"$,W",0,6462
8102,Evanthia,Michaloutsos,,76,1987,119,1,0,,1954,Greece,1200,1987,1,9,5,1976,5,62,51,['Di'],Healthy,0,F,0,6441
8131,Temi,Blair,Richmond,78,1987,119,1,0,,1958,"Colorado, USA",1200,1987,1,14,10,1977,10,64,35,[],Healthy,0,"$,F",0,6510
8158,Jessica,Jackson,VCU,73,1987,119,1,0,,1957,"California, USA",1200,1987,1,8,1,1977,1,66,39,[],Healthy,0,$,0,6501
8201,Endy,Lefebvre,,72,1987,119,1,0,,1959,France,1200,1987,1,8,30,1978,30,64,34,[],Healthy,0,"$,F",0,6594
8269,Kristi,Jackson,Seton Hall,74,1987,119,1,0,,1960,"Michigan, USA",1200,1987,1,20,9,1979,9,64,37,[],Healthy,0,$,2,6637
8316,Reshea,Castro,Connecticut,68,1987,119,1,0,,1959,"Alabama, USA",1200,1987,1,23,12,1979,6,61,35,[],Healthy,0,W,0,6634
8330,Seynabou,Gueye,,74,1987,119,1,0,,1957,Senegal,1200,1987,1,28,3,1979,3,60,44,[],Healthy,0,F,0,6631
8336,Destiny,Tyrrell,Rice,66,1987,119,1,0,,1961,"Indiana, USA",1200,1987,1,11,17,1980,17,62,33,[],Healthy,0,"L,W",0,6709
8366,Rhyne,Ballard,Kentucky,76,1987,119,1,0,,1961,"Maine, USA",1200,1987,1,13,14,1980,28,59,30,[],Healthy,0,"L,W",0,6720
8389,Katie,Tate,Providence,77,1987,119,1,0,,1960,"New York, USA",1200,1987,1,23,4,1980,4,59,34,[],Healthy,0,"$,W",0,6696
8394,Kelley,Hoffman,USC,77,1987,119,1,0,,1959,"Virginia, USA",1200,1987,1,9,10,1980,10,63,43,['Po'],Healthy,0,"$,W",0,6702
8395,Megan,Hill,Utah,68,1987,119,1,0,,1959,"South Carolina, USA",1200,1987,1,28,18,1980,18,57,43,[],Healthy,0,"F,L",0,6710
8463,Tiffany,Rossiter,Bradley,74,1987,119,1,14,,1961,"Missouri, USA",1200,1987,1,27,9,1981,9,55,32,[],Healthy,0,"F,W",0,6765
8630,Nayo,Evans,Duquesne,68,1987,119,1,0,,1961,"Ontario, Canada",1200,1987,1,30,6,1983,6,56,44,[],Healthy,0,"L,W",0,6890
7536,Trisha,Martin,Iowa,76,1988,119,1,0,,1950,"Arizona, USA",1200,1988,1,16,13,1969,13,62,30,[],Healthy,0,$,0,6001
7700,Arike,James,LSU,75,1988,119,1,14,,1951,"Texas, USA",1200,1988,1,17,31,1971,10,60,34,[],Healthy,0,"L,W",0,6126
7711,Dragica,Ercegovic,,75,1988,119,1,0,,1951,Croatia,1200,1988,1,9,19,1971,19,63,42,[],Healthy,0,W,0,6135
7749,Naomi,Traylor,Wyoming,74,1988,119,1,0,,1953,"Iowa, USA",1200,1988,1,6,0,1972,0,69,38,[],Healthy,0,"$,F",0,6180
7754,Jocelyn,Talley,Notre Dame,74,1988,119,1,0,,1953,"Indiana, USA",1200,1988,1,16,4,1972,4,64,28,[],Healthy,0,"$,F",0,6184
7765,Sofia,Stavrou,,77,1988,119,1,0,,1953,Greece,1200,1988,1,5,21,1972,21,66,46,"['A', 'B', 'Dp']",Healthy,0,$,0,6201
7860,Keisha,Bryant,Niagara,70,1988,119,1,0,,1953,"Texas, USA",1200,1988,1,6,0,1973,0,66,49,['B'],Healthy,0,"$,L",0,6244
7903,Aisha,Obiagu,,77,1988,119,1,14,,1955,Nigeria,1200,1988,1,5,5,1974,5,68,40,[],Healthy,0,F,0,6313
7948,Yolanda,Hunt,UNLV,77,1988,119,1,0,,1953,"Wisconsin, USA",1200,1988,1,2,0,1974,0,72,56,"['Di', 'R']",Healthy,0,L,0,6308
7961,Lindsay,Autry,Texas,73,1988,119,1,0,,1956,"Texas, USA",1200,1988,1,2,22,1975,1,69,44,[],Healthy,0,"$,W",0,6373
7972,Evina,Davis,Colorado,73,1988,119,1,0,,1956,"Oklahoma, USA",1200,1988,1,18,2,1975,2,60,33,[],Healthy,0,$,0,6374
8085,Trina,Starling,Oklahoma State,76,1988,119,1,0,,1956,"Georgia, USA",1200,1988,1,18,22,1976,22,59,38,[],Healthy,0,F,0,6458
8096,DeMya,Odom,DePaul,76,1988,119,1,0,,1955,"Pennsylvania, USA",1200,1988,1,13,1,1976,1,62,46,[],Healthy,0,"L,W",0,6437
8127,Tamara,Estes,UNLV,75,1988,119,1,0,,1958,"Ohio, USA",1200,1988,1,28,25,1977,25,59,29,[],Healthy,0,$,1,6525
8169,Chasity,Copeland,Texas Tech,74,1988,119,1,0,,1956,"Oklahoma, USA",1200,1988,1,32,18,1977,12,57,36,[],Healthy,0,$,0,6512
8214,Katie,Smith,Austin Peay,68,1988,119,1,0,,1959,"California, USA",1200,1988,1,18,5,1978,5,61,36,['B'],Healthy,0,"$,W",0,6569
8252,Jillian,Marshall,Memphis,74,1988,119,1,0,,1956,"Connecticut, USA",1200,1988,1,25,8,1978,8,55,39,[],Healthy,0,$,0,6572
8254,Kalani,Vaughn,Purdue,77,1988,119,1,0,,1956,"New Hampshire, USA",1200,1988,1,16,31,1978,31,59,47,[],Healthy,0,$,0,6595
8268,Milena,Milan,California,66,1988,119,1,0,,1960,"New Mexico, USA",1200,1988,1,18,10,1979,10,63,31,[],Healthy,0,L,0,6638
8414,Camille,Garner,Ohio State,73,1988,119,1,14,,1962,"Oregon, USA",1200,1988,1,17,3,1981,3,59,33,[],Healthy,0,W,0,6759
8425,Khayla,Humphries,,73,1988,119,1,0,,1962,"California, USA",1200,1988,1,20,27,1981,26,60,32,[],Healthy,0,"F,L",0,6782
8437,Napheesa,Taylor,Iowa,73,1988,119,1,0,,1962,"New Jersey, USA",1200,1988,1,10,4,1981,4,63,32,[],Healthy,0,L,0,6760
8441,Kelly,Shaw,Purdue,77,1988,119,1,0,,1962,"Quebec, Canada",1200,1988,1,24,1,1981,1,60,30,[],Healthy,0,F,0,6757
8443,Joyner,Boone,La Salle,73,1988,119,1,0,,1962,"Pennsylvania, USA",1200,1988,1,26,27,1981,27,58,28,[],Healthy,0,L,0,6783
8446,Aari,Ford,Ball State,76,1988,119,1,0,,1962,"Georgia, USA",1200,1988,1,32,29,1981,29,58,28,[],Healthy,0,W,0,6785
8447,Larecha,Prater,Colorado,75,1988,119,1,0,,1962,"Oregon, USA",1200,1988,1,16,22,1981,22,60,31,[],Healthy,0,$,0,6778
8450,Lindsay,Harris,Maryland,75,1988,119,1,0,,1961,"Colorado, USA",1200,1988,1,30,20,1981,20,57,33,[],Healthy,0,"$,W",0,6776
8475,Jill,Williams,Georgetown,72,1988,119,1,0,,1960,"Arkansas, USA",1200,1988,1,13,21,1981,21,59,42,[],Healthy,0,W,0,6777
8536,Trina,Hanes,Drake,75,1988,119,1,0,,1962,"New Hampshire, USA",1200,1988,1,17,23,1982,23,59,39,['A'],Healthy,0,L,0,6843
8621,Charisse,Edwards,Washington State,74,1988,119,1,0,,1962,"Arizona, USA",1200,1988,1,11,24,1983,24,59,44,[],Healthy,0,"$,W",0,6908
8623,Michelle,Sherman,Georgetown,70,1988,119,1,0,,1962,"Michigan, USA",1200,1988,1,19,15,1983,15,58,38,[],Healthy,0,"$,F",0,6899
8629,Fang,Xinyue,,71,1988,119,1,0,,1961,China,1200,1988,1,6,19,1983,19,63,54,['Dp'],Healthy,0,$,0,6903
7597,Rennia,Wyatt,Oregon,69,1989,119,1,0,,1951,"Illinois, USA",1200,1989,1,16,2,1970,2,62,32,[],Healthy,0,L,0,6054
7670,Carolyn,Foster,Stanford,73,1989,86,1,0,,1952,"Wisconsin, USA",1200,1989,1,32,12,1971,12,59,31,[],Healthy,0,"$,W",0,6128
7671,Adrian,Wilson,UCLA,75,1988,0,1,0,,1952,"Hawaii, USA",1330,1989,1,11,4,1971,4,63,40,[],Healthy,0,$,0,6120
7825,Amanda,Jacobs,Ohio State,64,1989,0,1,0,,1954,"Arizona, USA",1200,1989,1,24,24,1973,24,57,34,[],Healthy,0,"$,F",0,6268
7842,Reshanda,Oliver,Florida State,69,1989,119,1,0,,1954,"California, USA",1200,1989,1,10,10,1973,20,65,36,[],Healthy,0,"$,L",0,6264
7865,Charlotte,Williams,Baylor,68,1989,119,1,0,,1953,"Illinois, USA",1200,1989,1,2,19,1973,19,67,49,"['3', 'B', 'Ps']",Healthy,0,$,0,6263
7894,Felicia,Latham,Vanderbilt,75,1989,119,1,0,,1955,"New York, USA",1200,1989,1,17,11,1974,11,60,33,[],Healthy,0,"$,L",0,6319
7905,Adrian,Griffin,Cincinnati,67,1989,119,1,0,,1955,"Ohio, USA",1200,1989,1,12,28,1974,28,65,35,['B'],Healthy,0,L,0,6336
7920,Jasmine,Ojo,Memphis,75,1989,89,1,14,,1955,"Wisconsin, USA",1200,1989,1,26,24,1974,24,62,27,[],Healthy,0,"L,W",0,6332
7922,Tracy,Pinkins Jr.,Tennessee,75,1989,119,1,14,,1955,"Alaska, USA",1200,1989,1,21,18,1974,18,61,34,[],Healthy,0,F,1,6326
7941,Jacqueline,Stapleton,USC,68,1989,0,1,0,,1954,"Texas, USA",1200,1989,1,23,6,1974,6,60,41,['B'],Healthy,0,"F,L",0,6314
7962,Tamara,Coley,Georgetown,69,1989,119,1,0,,1956,"Michigan, USA",1200,1989,1,1,28,1975,28,73,44,[],Healthy,0,F,0,6400
7964,Merlakia,Handy,Georgia,73,1989,119,1,14,,1956,"California, USA",1200,1989,1,9,30,1975,30,61,33,[],Healthy,0,"$,W",0,6402
7979,Camille,Okoye,Western Kentucky,72,1989,119,1,0,,1956,"California, USA",1200,1989,1,25,7,1975,7,59,31,[],Healthy,0,F,0,6379
8008,Sam,Wallace,Saint Louis,77,1989,119,1,0,,1955,"Maryland, USA",1200,1989,1,12,20,1975,20,58,42,[],Healthy,0,"F,L",0,6392
8041,Susan,Milton,USC,67,1989,119,1,0,,1957,"Florida, USA",1200,1989,1,25,8,1976,11,61,35,[],Healthy,0,"F,L",0,6447
8052,Kalana,Otis,Louisville,69,1989,119,1,14,,1957,"Florida, USA",1200,1989,1,10,9,1976,9,65,36,['B'],Healthy,0,$,0,6445
8151,Travesa,Arceneaux,Notre Dame,73,1989,119,1,0,,1957,"Florida, USA",1200,1989,1,22,21,1977,21,60,35,[],Healthy,0,"$,L",2,6521
8247,Tina,Jones,Utah State,70,1989,119,1,0,,1957,"New York, USA",1200,1989,1,29,18,1978,18,56,35,[],Healthy,0,$,0,6582
8293,Lindsay,Leo,Detroit Mercy,75,1989,119,1,0,,1960,"Pennsylvania, USA",1200,1989,1,25,11,1979,11,62,37,[],Healthy,0,"L,W",0,6639
8339,Eugenia,Walker,Michigan,76,1989,119,1,14,,1961,"Minnesota, USA",1200,1989,1,15,25,1980,25,59,30,[],Healthy,0,"$,W",0,6717
8341,Gwen,Leahey,Xavier,69,1989,119,1,0,,1961,"Pennsylvania, USA",1200,1989,1,1,24,1980,24,66,44,"['A', 'B', 'Dp']",Healthy,0,F,1,6716
8352,Katryna,Riddle,Maryland,72,1989,119,1,0,,1961,"New York, USA",1200,1989,1,27,0,1980,0,58,30,[],Healthy,0,"L,W",0,6692
8419,Jackie,Spear,Oklahoma State,71,1989,119,1,0,,1962,"Kentucky, USA",1200,1989,1,7,30,1981,30,66,38,['B'],Healthy,0,F,0,6786
8426,Marcedes,Perry,Kentucky,75,1989,119,1,0,,1962,"Kentucky, USA",1200,1989,1,3,15,1981,15,69,37,[],Healthy,0,L,0,6771
8471,Bethany,Miller,LSU,68,1989,119,1,0,,1960,"Tennessee, USA",1200,1989,1,31,6,1981,6,57,36,[],Healthy,0,F,1,6762
8481,Kate,Hall,Western Kentucky,70,1989,119,1,0,,1959,"Virginia, USA",1200,1989,1,28,2,1981,2,55,38,[],Healthy,0,"F,L",0,6758
8488,Athina,Kyritsis,,75,1989,119,1,0,,1963,Greece,1200,1989,1,8,18,1982,22,65,33,[],Healthy,0,"F,W",0,6842
8489,Kelsey,Mathis,,74,1989,119,1,0,,1963,"Virginia, USA",1200,1989,1,12,23,1982,17,63,31,[],Healthy,0,L,0,6837
8499,Ketia,Heard,Oral Roberts,72,1989,119,1,0,,1963,"Louisiana, USA",1200,1989,1,30,12,1982,12,59,30,[],Healthy,0,$,0,6832
8512,Sheri,Powers,Temple,66,1989,119,1,14,,1963,"South Carolina, USA",1200,1989,1,20,18,1982,3,62,32,[],Healthy,0,W,0,6823
8515,Madinah,Barnes,North Carolina,68,1989,119,1,14,,1963,"Texas, USA",1200,1989,1,5,16,1982,16,67,37,['B'],Healthy,0,"$,L",0,6836
8546,Sugar,Hunter,Illinois,75,1989,119,1,0,,1961,"Michigan, USA",1200,1989,1,2,0,1982,10,65,53,[],Healthy,0,L,0,6830
8601,Natalia,Sedov,,74,1989,119,1,0,,1963,Russia,1200,1989,1,16,23,1983,23,60,36,[],Healthy,0,W,0,6907
